Product_name,Price,Rating,Review,Summary
"Crompton 75 L Desert Air Cooler-(White, Teal, ACGC-DAC751)","₹10,499.00",4,Pretty good,"Nice packing ,acc to market good price but a little problem front strips not moving properly otherwise very nice ,go for it"
"Crompton 75 L Desert Air Cooler-(White, Teal, ACGC-DAC751)","₹10,499.00",5,Terrific purchase,Good
"Crompton 75 L Desert Air Cooler-(White, Teal, ACGC-DAC751)","₹10,499.00",5,Simply awesome,Very good product
"Crompton 75 L Desert Air Cooler-(White, Teal, ACGC-DAC751)","₹10,499.00",5,Fabulous!,Good
"Crompton 75 L Desert Air Cooler-(White, Teal, ACGC-DAC751)","₹10,499.00",2,Bad quality,I ordered on 7th May... Received after 10 days.. The product was not working... They picked it up after inspection... I am still waiting for the product...
"Crompton 75 L Desert Air Cooler-(White, Teal, ACGC-DAC751)","₹10,499.00",5,Brilliant,A very good product cools well sound is also not much Flipkart always give good things I love it .
"Crompton 75 L Desert Air Cooler-(White, Teal, ACGC-DAC751)","₹10,499.00",5,Must buy!,Very good quality...Very nice product
"Crompton 75 L Desert Air Cooler-(White, Teal, ACGC-DAC751)","₹10,499.00",5,Just wow!,Nice products
"Crompton 75 L Desert Air Cooler-(White, Teal, ACGC-DAC751)","₹10,499.00",5,Excellent,Flipkart shopping is awasom .I received this product before delivery date. Thanks
"Crompton 75 L Desert Air Cooler-(White, Teal, ACGC-DAC751)","₹10,499.00",4,Delightful,Does not give cold air
"Crompton 75 L Desert Air Cooler-(White, Teal, ACGC-DAC751)","₹10,499.00",5,Great product,"Nice cooling ,must buy"
"Crompton 75 L Desert Air Cooler-(White, Teal, ACGC-DAC751)","₹10,499.00",4,Worth the money,Nice
"Crompton 75 L Desert Air Cooler-(White, Teal, ACGC-DAC751)","₹10,499.00",1,Did not meet expectations,"I am very diseponted.not up to the mark.just west of money,it is better to buy AC ,"
"Crompton 75 L Desert Air Cooler-(White, Teal, ACGC-DAC751)","₹10,499.00",5,Highly recommended,"Thank you for best cooler, you guys can buy this."
"Crompton 75 L Desert Air Cooler-(White, Teal, ACGC-DAC751)","₹10,499.00",5,Worth every penny,"Very good product and Delivery before time, excellent"
"Crompton 75 L Desert Air Cooler-(White, Teal, ACGC-DAC751)","₹10,499.00",4,Good choice,Good
"Crompton 75 L Desert Air Cooler-(White, Teal, ACGC-DAC751)","₹10,499.00",5,Wonderful,"Great buy. Chills super quick. Most time better than AC coz of the airflow, but for the noise. Overall exceeded xpectations."
"Crompton 75 L Desert Air Cooler-(White, Teal, ACGC-DAC751)","₹10,499.00",5,Awesome,"Good performance, clean but only one demerit In this cooler is ...Cover of cooler gradually down after switch on so direction of air not properly functioning..."
"Crompton 75 L Desert Air Cooler-(White, Teal, ACGC-DAC751)","₹10,499.00",5,Excellent,Nice cooler
"Crompton 75 L Desert Air Cooler-(White, Teal, ACGC-DAC751)","₹10,499.00",4,Value-for-money,Super
"Crompton 75 L Desert Air Cooler-(White, Teal, ACGC-DAC751)","₹10,499.00",4,Wonderful,Cooling is very good. Even withstand the hot and humid condition of odisha. Drains around 40 ltr water for 7 to 8 hours of use.
"Crompton 75 L Desert Air Cooler-(White, Teal, ACGC-DAC751)","₹10,499.00",5,Terrific purchase,Nyc
"Crompton 75 L Desert Air Cooler-(White, Teal, ACGC-DAC751)","₹10,499.00",4,Good quality product,Very nice
"Crompton 75 L Desert Air Cooler-(White, Teal, ACGC-DAC751)","₹10,499.00",5,Just wow!,It's a actual gr8 replacement of A/c. Occupying a space. But cooling is really pleasant.
"Crompton 75 L Desert Air Cooler-(White, Teal, ACGC-DAC751)","₹10,499.00",5,Classy product,Very good in budget super cooler .Workings goodNoise is normalWater capacity is fine
"Crompton 75 L Desert Air Cooler-(White, Teal, ACGC-DAC751)","₹10,499.00",5,Mind-blowing purchase,Best Air Cooler Got at 9000 rs
"Crompton 75 L Desert Air Cooler-(White, Teal, ACGC-DAC751)","₹10,499.00",5,Highly recommended,Nice one
"Crompton 75 L Desert Air Cooler-(White, Teal, ACGC-DAC751)","₹10,499.00",4,Delightful,Good working condition
"Crompton 75 L Desert Air Cooler-(White, Teal, ACGC-DAC751)","₹10,499.00",4,Delightful,Good product
"Crompton 75 L Desert Air Cooler-(White, Teal, ACGC-DAC751)","₹10,499.00",4,Good choice,Good
"Crompton 75 L Desert Air Cooler-(White, Teal, ACGC-DAC751)","₹10,499.00",4,Wonderful,Cooling is good.Body material is ok ok..
"Crompton 75 L Desert Air Cooler-(White, Teal, ACGC-DAC751)","₹10,499.00",3,Good,Its good
"Crompton 75 L Desert Air Cooler-(White, Teal, ACGC-DAC751)","₹10,499.00",4,Delightful,"Initially there was some smell for one or two days but it went away. It works fine, just ensure cross ventilation is there in your room as it may create humidity in the room."
"Crompton 75 L Desert Air Cooler-(White, Teal, ACGC-DAC751)","₹10,499.00",5,Awesome,Excellent �
"Crompton 75 L Desert Air Cooler-(White, Teal, ACGC-DAC751)","₹10,499.00",5,Best in the market!,This is my honest review after using one week. It's really a nice cooler. Go for it.
"Crompton 75 L Desert Air Cooler-(White, Teal, ACGC-DAC751)","₹10,499.00",5,Just wow!,Nice
"Crompton 75 L Desert Air Cooler-(White, Teal, ACGC-DAC751)","₹10,499.00",4,Value-for-money,It is a good product..
"Crompton 75 L Desert Air Cooler-(White, Teal, ACGC-DAC751)","₹10,499.00",4,Good quality product,Very nice product
"Crompton 75 L Desert Air Cooler-(White, Teal, ACGC-DAC751)","₹10,499.00",5,Just wow!,Very nice
"Crompton 75 L Desert Air Cooler-(White, Teal, ACGC-DAC751)","₹10,499.00",5,Best in the market!,.delivery is good but damage in coolants back side
"Crompton 75 L Desert Air Cooler-(White, Teal, ACGC-DAC751)","₹10,499.00",3,Just okay,Not so bad
"Crompton 75 L Desert Air Cooler-(White, Teal, ACGC-DAC751)","₹10,499.00",2,Slightly disappointed,worst productwheels were damageddrain leakage occurs while operationvery bad experience by flipkart
"Crompton 75 L Desert Air Cooler-(White, Teal, ACGC-DAC751)","₹10,499.00",4,Delightful,Nice and good looking
"Crompton 75 L Desert Air Cooler-(White, Teal, ACGC-DAC751)","₹10,499.00",5,Excellent,Very good cooling..bit noisy but manageable..early delivery by flipkart..though I had to go for replacement as first one came with a defective motor..but the wait was worth...
"Crompton 75 L Desert Air Cooler-(White, Teal, ACGC-DAC751)","₹10,499.00",4,Good choice,Okay
"Crompton 75 L Desert Air Cooler-(White, Teal, ACGC-DAC751)","₹10,499.00",3,Fair,Average cooler
"Crompton 75 L Desert Air Cooler-(White, Teal, ACGC-DAC751)","₹10,499.00",4,Good choice,Nice
"Crompton 75 L Desert Air Cooler-(White, Teal, ACGC-DAC751)","₹10,499.00",4,Good quality product,"Cooling is good, takes very little space, look is also good, air throw is enough, but the problem i faced in this cooler is that its louvers are loose. When i set this louvers up, they come down themselves."
"Crompton 75 L Desert Air Cooler-(White, Teal, ACGC-DAC751)","₹10,499.00",5,Perfect product!,"Very very nice product, go for it guys - - - -�"
"Crompton 75 L Desert Air Cooler-(White, Teal, ACGC-DAC751)","₹10,499.00",5,Awesome,This is a very good product. It cools a room 150 sq ft nicely. I have used it in Patna's summer temperatures ~37. Yet to test it in higher temperatures.Air throw is also good.Build quality is good not excellent though.The cooler could be easily moved around. However when it is filled with water completely it's a little difficult to move if the surface is uneven. Bigger wheels could solve the problem.
"Crompton 75 L Desert Air Cooler-(White, Teal, ACGC-DAC751)","₹10,499.00",5,Must buy!,Nice product. Excellent cooling and good air throw
"Crompton 75 L Desert Air Cooler-(White, Teal, ACGC-DAC751)","₹10,499.00",5,Highly recommended,Nice
"Crompton 75 L Desert Air Cooler-(White, Teal, ACGC-DAC751)","₹10,499.00",2,Bad quality,Very bad product from Crompton body quality is so worst and front grills are facing down after keeping up also worst experience
"Crompton 75 L Desert Air Cooler-(White, Teal, ACGC-DAC751)","₹10,499.00",1,Very poor,"Very bad experience with the product and FLIPKART team. No cooling, its like a table fan. Requested twice for rerurn, but their technician came and waited for 10 - 15 minutes in front of the cooler, and reported that the product is in good condition, case closed. What is this After buying a cooler I have to seat in front of the cooler all the time for cooling Dont buy this...Strictly not recomended...FLIPKART -"
"Crompton 75 L Desert Air Cooler-(White, Teal, ACGC-DAC751)","₹10,499.00",4,Good quality product,Up and down dirextion switch is missing and have to put someting btw them to stop the air direction as per need
"Crompton 75 L Desert Air Cooler-(White, Teal, ACGC-DAC751)","₹10,499.00",5,Fabulous!,Nice one good cooling
"Crompton 75 L Desert Air Cooler-(White, Teal, ACGC-DAC751)","₹10,499.00",5,Perfect product!,Good one
"Crompton 75 L Desert Air Cooler-(White, Teal, ACGC-DAC751)","₹10,499.00",5,Super!,Works well but bit noisy
"Crompton 75 L Desert Air Cooler-(White, Teal, ACGC-DAC751)","₹10,499.00",5,Worth every penny,Terrific purchase
"Crompton 75 L Desert Air Cooler-(White, Teal, ACGC-DAC751)","₹10,499.00",3,Good,Facing problem with up and down standed and water out flow issues are there. In put water was good but out put water was not good.
"Crompton 75 L Desert Air Cooler-(White, Teal, ACGC-DAC751)","₹10,499.00",5,Terrific purchase,Good Performance
"Crompton 75 L Desert Air Cooler-(White, Teal, ACGC-DAC751)","₹10,499.00",5,Classy product,Good product
"Crompton 75 L Desert Air Cooler-(White, Teal, ACGC-DAC751)","₹10,499.00",5,Must buy!,Awesome product.
"Crompton 75 L Desert Air Cooler-(White, Teal, ACGC-DAC751)","₹10,499.00",4,Good choice,Good
"Crompton 75 L Desert Air Cooler-(White, Teal, ACGC-DAC751)","₹10,499.00",5,Super!,"Very good air through,but cooler fan noise is very High and nice cooling I like this products"
"Crompton 75 L Desert Air Cooler-(White, Teal, ACGC-DAC751)","₹10,499.00",5,Wonderful,Product is very good . The delivery is awesome. Thanks mainly to the delivery boy. I just get the product next day of order.
"Crompton 75 L Desert Air Cooler-(White, Teal, ACGC-DAC751)","₹10,499.00",5,Wonderful,Good
"Crompton 75 L Desert Air Cooler-(White, Teal, ACGC-DAC751)","₹10,499.00",5,Terrific purchase,Great product
"Crompton 75 L Desert Air Cooler-(White, Teal, ACGC-DAC751)","₹10,499.00",2,Bad quality,Cooler was not good.new coolers pump was faulty
"Crompton 75 L Desert Air Cooler-(White, Teal, ACGC-DAC751)","₹10,499.00",4,Good quality product,Good product
"Crompton 75 L Desert Air Cooler-(White, Teal, ACGC-DAC751)","₹10,499.00",5,Must buy!,Good breeze
"Crompton 75 L Desert Air Cooler-(White, Teal, ACGC-DAC751)","₹10,499.00",5,Just wow!,best chouse in a low budget
"Crompton 75 L Desert Air Cooler-(White, Teal, ACGC-DAC751)","₹10,499.00",2,Bad quality,Not as expected.. Very much noise and poor air cooling..sometimes water pumping motor isn't working properly and getting offed automatically.
"Crompton 75 L Desert Air Cooler-(White, Teal, ACGC-DAC751)","₹10,499.00",3,Does the job,"cooling power is not upto the mark.compared with its quality, it is over priced"
"Crompton 75 L Desert Air Cooler-(White, Teal, ACGC-DAC751)","₹10,499.00",5,Perfect product!,Good cooling and easy to use
"Crompton 75 L Desert Air Cooler-(White, Teal, ACGC-DAC751)","₹10,499.00",5,Terrific purchase,good cooler speed was also good
"Crompton 75 L Desert Air Cooler-(White, Teal, ACGC-DAC751)","₹10,499.00",3,Good,Avg cooling and air flow also very less more time taken to cool the room
"Crompton 75 L Desert Air Cooler-(White, Teal, ACGC-DAC751)","₹10,499.00",4,Nice product,Good Quality
"Crompton 75 L Desert Air Cooler-(White, Teal, ACGC-DAC751)","₹10,499.00",4,Value-for-money,"Good product. Cooling is nice. Only problem is it creates lot of noise. When the cooler is on in one room, you can't hear any sound from other room."
"Crompton 75 L Desert Air Cooler-(White, Teal, ACGC-DAC751)","₹10,499.00",4,Wonderful,"Good cooler with many features but used low quality plastic,otherwise product is very good"
"Crompton 75 L Desert Air Cooler-(White, Teal, ACGC-DAC751)","₹10,499.00",5,Mind-blowing purchase,"Purchased after Demo from my Office Cooler.Really desert cooler & in this prise segment, best coller everPurchased 75 liter from Rs- 9000/-"
"Crompton 75 L Desert Air Cooler-(White, Teal, ACGC-DAC751)","₹10,499.00",4,Delightful,1no. Cooler
"Crompton 75 L Desert Air Cooler-(White, Teal, ACGC-DAC751)","₹10,499.00",5,Fabulous!,Good condition but .. but it's pump switch is not available.
"Crompton 75 L Desert Air Cooler-(White, Teal, ACGC-DAC751)","₹10,499.00",3,Fair,Cooler is good but I got damaged product
"Crompton 75 L Desert Air Cooler-(White, Teal, ACGC-DAC751)","₹10,499.00",5,Must buy!Go for it..,"nice built quality.If you clean the honey comb panel every year, you will get even betterperformance for many years."
"Crompton 75 L Desert Air Cooler-(White, Teal, ACGC-DAC751)","₹10,499.00",4,Good quality product,I am giving 4 star's for this product after using for 10 day's
"Crompton 75 L Desert Air Cooler-(White, Teal, ACGC-DAC751)","₹10,499.00",5,Classy product,Very good product . Value for money..
"Crompton 75 L Desert Air Cooler-(White, Teal, ACGC-DAC751)","₹10,499.00",2,Could be way better,"Everything is ok but the main problem is in the horizontal blade. The horizontal blade which is used to change the direction of flow of air (i.e. up or down) getting down automatically due to the vibration of the cooler. I have informed the customer care, they raise a ticket for this issue. I don't know when it will get resolved."
"Crompton 75 L Desert Air Cooler-(White, Teal, ACGC-DAC751)","₹10,499.00",5,Worth every penny,Very nice
"Crompton 75 L Desert Air Cooler-(White, Teal, ACGC-DAC751)","₹10,499.00",5,Fabulous!,Good packing and no any troble
"Crompton 75 L Desert Air Cooler-(White, Teal, ACGC-DAC751)","₹10,499.00",4,Worth the money,Best Cooler for indoor Must buy it
"Crompton 75 L Desert Air Cooler-(White, Teal, ACGC-DAC751)","₹10,499.00",4,Wonderful,Price is quite higher otherwise it s good.
"Crompton 75 L Desert Air Cooler-(White, Teal, ACGC-DAC751)","₹10,499.00",5,Wonderful,"It's good according to price....Less noisy....& Tension free from motor quality bcoz the brand name is enough i,e Crompton....."
"Crompton 75 L Desert Air Cooler-(White, Teal, ACGC-DAC751)","₹10,499.00",5,Mind-blowing purchase,Good
"Crompton 75 L Desert Air Cooler-(White, Teal, ACGC-DAC751)","₹10,499.00",5,Excellent,Best and good
"Crompton 75 L Desert Air Cooler-(White, Teal, ACGC-DAC751)","₹10,499.00",4,Nice product,Very good product.
"Crompton 75 L Desert Air Cooler-(White, Teal, ACGC-DAC751)","₹10,499.00",3,Fair,Received with broken plug top.Otherwise fine.
"Crompton 75 L Desert Air Cooler-(White, Teal, ACGC-DAC751)","₹10,499.00",3,Decent product,Waste of money and effort...at best a high speed fan and cooling is almost non existent...moving is difficult ..better to spend some extra money a buy an AC
"Crompton 75 L Desert Air Cooler-(White, Teal, ACGC-DAC751)","₹10,499.00",5,Great product,Great air throw and descent range. Highly satisfied with performance. Works comfortably on the inverter backup. Highly satisfied.
"Crompton 75 L Desert Air Cooler-(White, Teal, ACGC-DAC751)","₹10,499.00",5,Terrific,This cooler is very nice.... very nice � - � loved it -
